date,adjOpen,adjHigh,adjLow,adjClose,adjVolume,ticker
2015-03-20,28.5440067575,28.5773915607,27.856279811,28.0209781736,274780544,AAPL
2015-03-23,28.2925079065,28.4549806155,28.1589686936,28.3125387884,150838696,AAPL
2015-03-24,28.3169900955,28.497268033,28.1678713078,28.1968048039,131369216,AAPL
2015-03-25,28.1634200007,28.2257383001,27.4601134794,27.4601134794,206620708,AAPL
2015-03-26,27.3221229594,27.7939615117,27.2865125027,27.6515196846,190291476,AAPL
2015-03-27,27.7249662517,27.7538997478,27.3555077627,27.4311799833,158184604,AAPL
2015-03-30,27.6092322672,28.132260851,27.5981039994,28.1255838904,188398680,AAPL
2015-03-31,28.063265591,28.152291733,27.6771147004,27.693807102,168362212,AAPL
2015-04-01,27.7806075904,27.8473771968,27.3977951801,27.6537453381,162485748,AAPL
2015-04-02,27.8273463149,27.945305953,27.6403914168,27.8918902678,128880524,AAPL
2015-04-06,27.7027097162,28.3793083949,27.6715505665,28.3436979381,148775900,AAPL
2015-04-07,28.408241891,28.515473879,28.038783402,28.0454603626,140049072,AAPL
2015-04-08,28.0098499059,28.132260851,27.8139923936,27.9542085672,149316972,AAPL
2015-04-09,28.0098499059,28.1723226149,27.7449971336,28.1678713078,129935896,AAPL
2015-04-10,28.0321064414,28.3125387884,27.8785363465,28.2880565994,160751812,AAPL
2015-04-13,28.5707146001,28.615227671,28.1789995755,28.2324152607,145460492,AAPL
2015-04-14,28.2658000639,28.3303440168,28.0232038272,28.1100043155,102098372,AAPL
2015-04-15,28.1344865046,28.2947335601,28.0454603626,28.2168356859,115881676,AAPL
2015-04-16,28.1055530084,28.2880565994,28.0677168981,28.0810708194,113475948,AAPL
2015-04-17,27.9430802994,28.0743938588,27.7004840627,27.7650280156,207828184,AAPL
2015-04-20,27.9475316065,28.5150732613,27.8585054646,28.3993392768,188217240,AAPL
2015-04-21,28.5106219542,28.5328784897,28.1923534968,28.245769182,129740228,AAPL
2015-04-22,28.2635744104,28.6819972775,28.1144556226,28.6263559388,150618020,AAPL
2015-04-23,28.5551350252,29.0269735775,28.5195245684,28.8600495613,183083608,AAPL
2015-04-24,29.0425531523,29.073712302,28.7621208052,28.9958144278,178103620,AAPL
2015-04-27,29.4476220981,29.6301256891,29.1894462865,29.5232943187,387816828,AAPL
2015-04-28,29.9250247842,29.9439428394,28.8377930259,29.0581327271,475695880,AAPL
2015-04-29,28.9691065852,29.2873750426,28.5551350252,28.6308072459,253544332,AAPL
2015-04-30,28.3770827413,28.4616575762,27.7271919052,27.8540541575,332781692,AAPL
2015-05-01,28.0654912446,28.9624296246,27.8874389607,28.6998025059,234050552,AAPL
2015-05-04,28.822213451,29.0603583807,28.546232411,28.6441611671,203953112,AAPL
2015-05-05,28.521750222,28.5884753154,27.994270331,27.9987216381,197085664,AAPL
2015-05-06,28.1678713078,28.2101587252,27.4556621723,27.8228950078,288564040,AAPL
2015-05-07,27.8847605716,28.177531561,27.717143593,27.994270331,175763580,AAPL
2015-05-08,28.311625144,28.5217050906,28.1842362402,28.5217050906,222201528,AAPL
2015-05-11,28.4703025505,28.5082957323,28.0758439273,28.2311689942,168143028,AAPL
2015-05-12,28.0702566947,28.356323005,27.8959350369,28.1294813605,192640128,AAPL
2015-05-13,28.1931758124,28.4256046895,28.130598807,28.1618873097,138776940,AAPL
2015-05-14,28.4747723366,28.8189458661,28.4189000103,28.8189458661,180813824,AAPL
2015-05-15,28.8457645827,28.9396300907,28.6535637805,28.7787177912,152832136,AAPL
2015-05-18,28.6915569623,29.2145219358,28.6870871762,29.0960726042,203531672,AAPL
2015-05-19,29.2078172566,29.2502802245,28.9731534865,29.0692538876,178532960,AAPL
2015-05-20,29.0536096362,29.272629155,28.906106695,29.0670189945,145819728,AAPL
2015-05-21,29.0692538876,29.4178972032,29.0156164544,29.36425977,158921456,AAPL
2015-05-22,29.4111925241,29.7173728718,29.3664946631,29.6212724707,182383888,AAPL
2015-05-26,29.634681829,29.7039635135,28.8569390479,28.9686837004,282790240,AAPL
2015-05-27,29.1295959999,29.5586954653,29.0647841015,29.5106452647,183332984,AAPL
2015-05-28,29.4692997433,29.4894137808,29.2994478716,29.4514205989,122933236,AAPL
2015-05-29,29.3285014812,29.3776691283,29.0312607057,29.1161866416,203537808,AAPL
2015-06-01,29.3217968021,29.36425977,29.0647841015,29.1731764143,128451188,AAPL
2015-06-02,29.0223211335,29.1999951309,28.9016369089,29.044670064,134670508,AAPL
2015-06-03,29.2011125775,29.2636895828,29.0312607057,29.0804283528,123934168,AAPL
2015-06-04,28.9597441282,29.1832334331,28.8100062939,28.9105764811,153800472,AAPL
2015-06-05,28.9418649838,28.9843279517,28.6870871762,28.7518990746,142507200,AAPL
2015-06-08,28.8077714008,28.8770530854,28.3451485397,28.5619331655,210699144,AAPL
2015-06-09,28.3160949301,28.6245101708,28.0747264808,28.4770072296,224301680,AAPL
2015-06-10,28.5887518821,28.906106695,28.5731076307,28.8033016147,156349000,AAPL
2015-06-11,28.8703484062,29.0938377111,28.7127884463,28.7384897163,141563548,AAPL
2015-06-12,28.6479765478,28.6803824971,28.4077255451,28.4211349034,147544984,AAPL
2015-06-15,28.1820013471,28.4367791547,28.0948405182,28.3652625772,175955784,AAPL
2015-06-16,28.3898464007,28.5731076307,28.2423434595,28.5172353045,125976524,AAPL
2015-06-17,28.5440540211,28.5798123099,28.3250345023,28.450188513,131672284,AAPL
2015-06-18,28.4345442617,28.675912711,28.4323093686,28.5798123099,141628880,AAPL
2015-06-19,28.541819128,28.5664029516,28.2490481386,28.2937459996,218867548,AAPL
2015-06-22,28.4926514809,28.6200403847,28.4010208659,28.5194701975,136157380,AAPL
2015-06-23,28.4904165879,28.5194701975,28.3561442135,28.3898464007,121075452,AAPL
2015-06-24,28.4300744756,29.0089117753,28.4099604381,28.63121485,221123420,AAPL
2015-06-25,28.7988318287,28.8748181923,28.494886374,28.494886374,127752400,AAPL
2015-06-26,28.5328795558,28.6043961334,28.2736319621,28.3272693953,176267364,AAPL
2015-06-29,28.038968192,28.26469239,27.8199486732,27.8311231385,196645708,AAPL
2015-06-30,28.0635520155,28.1864711332,27.9048746091,28.0311460663,177482728,AAPL
2015-07-01,28.3607927911,28.3697323633,28.1574175236,28.2937459996,120955244,AAPL
2015-07-02,28.2557528178,28.313860037,28.1082498765,28.2579877108,108843808,AAPL
2015-07-06,27.9227537535,28.2110549568,27.902639716,28.1596524167,112241724,AAPL
2015-07-07,28.1350685931,28.1931758124,27.6612712667,28.0903707321,187787244,AAPL
2015-07-08,27.8199486732,27.855706962,27.3863794217,27.3930841009,243046456,AAPL
2015-07-09,27.6791504111,27.7260831652,26.6443949295,26.8343608386,314380152,AAPL
2015-07-10,27.2522858388,27.6791504111,27.0891386462,27.5517615073,245417896,AAPL
2015-07-13,27.9428677909,28.104897537,27.7841903844,28.083666053,165762152,AAPL
2015-07-14,28.1685919888,28.2423434595,27.945102684,28.0724915877,127072556,AAPL
2015-07-15,28.0970754113,28.4166651173,28.0657869086,28.3429136467,134596800,AAPL
2015-07-16,28.5485238072,28.7340199302,28.4613629783,28.7206105719,144889788,AAPL
2015-07-17,28.8479994757,28.9686837004,28.675912711,28.9686837004,184658840,AAPL
2015-07-20,29.270394262,29.7173728718,29.2100521497,29.5162324974,235600812,AAPL
2015-07-21,29.6905541552,29.7061984065,29.1251262138,29.2212266149,307025708,AAPL
2015-07-22,27.263460304,28.0479077642,27.263460304,27.9853307588,461802428,AAPL
2015-07-23,28.2043502776,28.403255759,27.9495724701,27.9719214005,203997808,AAPL
2015-07-24,28.0076796893,28.1015451974,27.6903248764,27.8244184593,168649328,AAPL
2015-07-27,27.5092985394,27.625512978,27.2925139137,27.4377819618,177822160,AAPL
2015-07-28,27.5741104378,27.6925597694,27.3886143148,27.5741104378,134472388,AAPL
2015-07-29,27.5227078977,27.6009291544,27.3260373094,27.4869496089,148046612,AAPL
2015-07-30,27.3372117746,27.3930617519,27.2008832987,27.3483862399,134513072,AAPL
2015-07-31,27.39978878,27.4092870755,27.0220918547,27.1092526837,171539812,AAPL
2015-08-03,27.1539505446,27.3930841009,26.2644631112,26.4700732717,279903872,AAPL
2015-08-04,26.2421141807,26.304691186,25.3101637793,25.6208139131,496554492,AAPL
2015-08-05,25.2431169878,26.2465839668,25.0531510786,25.7906657848,393537844,AAPL
2015-08-06,26.0351170393,26.1541013631,25.618671906,25.846538111,211612160,AAPL
2015-08-07,25.7230638127,26.097976682,25.7051039148,25.9340926134,154681620,AAPL
2015-08-10,26.1608363248,26.9376019104,26.1608363248,26.8769872548,219806388,AAPL
2015-08-11,26.4481946917,26.5312592196,25.4424404075,25.4783602034,388331256,AAPL
2015-08-12,25.2628414282,25.911642741,24.6117951282,25.8712329707,406742440,AAPL
2015-08-13,26.05083195,26.1316514907,25.7140838638,25.8510280855,194143156,AAPL
2015-08-14,25.6646941444,26.1114466055,25.59509954,26.032872052,171718064,AAPL
2015-08-17,26.05083195,26.4122748958,25.9296026389,26.302270521,163538980,AAPL
2015-08-18,26.1383864524,26.3651301638,26.0440969882,26.1541013631,138242832,AAPL
2015-08-19,26.0643018734,26.1585913376,25.7455136851,25.8195982641,193146040,AAPL
2015-08-20,25.6108144506,25.6714291062,25.0607925765,25.2897812751,274006488,AAPL
2015-08-21,24.7913941075,25.121407232,23.7171677125,23.7429850657,513101884,AAPL
2015-08-24,21.2981939598,24.4254611872,20.6538826215,23.150308434,648825168,AAPL
2015-08-25,24.9440532399,24.9440532399,23.2356179492,23.289497643,414406396,AAPL
2015-08-26,24.0404458752,24.6701647965,23.5835909716,24.6252650516,387098444,AAPL
2015-08-27,25.1999817855,25.4222355224,24.6993496306,25.3503959306,338464224,AAPL
2015-08-28,25.1820218875,25.4379504331,25.0405876913,25.4334604586,212657628,AAPL
2015-08-31,25.1730419386,25.7118388765,25.1438571044,25.3144761348,224917084,AAPL
2015-09-01,24.7352694265,25.1169172575,24.1021830244,24.1830025651,307383440,AAPL
2015-09-02,24.6948596561,25.2201866706,24.4997702648,25.2201866706,247555248,AAPL
2015-09-03,25.2538614793,25.3189661093,24.7038396051,24.7779241841,212935760,AAPL
2015-09-04,24.4636259703,24.795884082,24.3603565571,24.5309755875,199985244,AAPL
2015-09-08,25.065282551,25.2695763899,24.7666992479,25.2134517089,219374504,AAPL
2015-09-09,25.5389748589,25.5973445272,24.6432249496,24.7285344647,340043216,AAPL
2015-09-10,24.7554743116,25.4317767181,24.6724097837,25.2718213772,251571324,AAPL
2015-09-11,25.0967123724,25.6399992848,25.0899774106,25.6399992848,199661892,AAPL
2015-09-14,26.172061261,26.2416558655,25.7859234555,25.8869478813,233453724,AAPL
2015-09-15,26.0261370903,26.1608363248,25.6871440169,26.1047116438,173364620,AAPL
2015-09-16,26.097976682,26.163081312,25.9161327155,26.1338964779,148693956,AAPL
2015-09-17,25.9655224348,26.1518563758,25.5288724163,25.5748946548,256450564,AAPL
2015-09-18,25.1910018365,25.66020417,25.1146722703,25.4693802544,297141164,AAPL
2015-09-21,25.5187699737,25.9004178048,25.5165249865,25.8644980089,200887860,AAPL
2015-09-22,25.4536653437,25.6332643231,25.2606188908,25.4581553182,201384636,AAPL
2015-09-23,25.5097900248,25.7544936341,25.4357054458,25.6646941444,143026864,AAPL
2015-09-24,25.4244805096,25.9296026389,25.2269216324,25.8173532769,200877900,AAPL
2015-09-25,26.1406314396,26.1967561207,25.5973445272,25.7522486469,224607704,AAPL
2015-09-28,25.5591797441,25.7208188255,25.242636543,25.242636543,203128756,AAPL
2015-09-29,25.3301910455,25.4828501779,24.2144323865,24.4838308554,293461536,AAPL
2015-09-30,24.7330244392,25.0405876913,24.4097462765,24.6836347199,260166384,AAPL
2015-10-01,24.4860758427,24.609550141,24.0909580882,24.600570192,255716400,AAPL
2015-10-02,24.2481071951,24.9224115629,24.144837782,24.7801691713,232079032,AAPL
2015-10-05,24.6679198092,25.0023780085,24.4860758427,24.869968661,208258972,AAPL
2015-10-06,24.8362938523,25.0854874361,24.642102456,24.9889529848,195427908,AAPL
2015-10-07,25.0854874361,25.0922223979,24.5624054089,24.869968661,187062200,AAPL
2015-10-08,24.7375144137,24.7375144137,24.2930069399,24.5826102941,247918308,AAPL
2015-10-09,24.6948596561,25.2067167472,24.5803653068,25.1707969513,211064560,AAPL
2015-10-12,25.307741173,25.3122311475,25.0181378189,25.0540576148,121868816,AAPL
2015-10-13,24.8789486099,25.2448815303,24.8475187885,25.0967123724,132197024,AAPL
2015-10-14,24.9844630103,25.0360977168,24.5960802175,24.7420043882,177849796,AAPL
2015-10-15,24.9036434696,25.1663069768,24.804864031,25.112427283,150693808,AAPL
2015-10-16,25.0944673851,25.1438571044,24.8138439799,24.9283383292,156930436,AAPL
2015-10-19,24.8744586354,25.0877324234,24.7195545158,25.0832424489,119036612,AAPL
2015-10-20,24.9956879465,25.6310193358,24.8789486099,25.5412198462,195871052,AAPL
2015-10-21,25.5928545527,25.9475625369,25.5255049355,25.5389748589,169307896,AAPL
2015-10-22,25.6669391317,25.9296026389,25.6153044251,25.9296026389,166616356,AAPL
2015-10-23,26.1990011079,26.7665338826,26.11593658,26.7333080714,237467656,AAPL
2015-10-26,26.5088093472,26.5200342834,25.7993933789,25.8802129196,265335124,AAPL
2015-10-27,25.9071527665,26.163081312,25.5906095655,25.716328851,279537600,AAPL
2015-10-28,26.2506358145,26.7826977907,26.0553219245,26.775962829,342205408,AAPL
2015-10-29,26.6479985562,27.0947510173,26.5514641048,27.0588312214,204909336,AAPL
2015-10-30,27.1621006345,27.2137353411,26.8163725993,26.8275975355,197461016,AAPL
2015-11-02,26.9106620635,27.2451651624,26.8522923952,27.2047553921,128813068,AAPL
2015-11-03,27.1172008897,27.7233474449,27.0969960045,27.5168086187,182075904,AAPL
2015-11-04,27.6425279042,27.7974320238,27.3035348307,27.3888443459,179544200,AAPL
2015-11-05,27.4728067202,27.6621966065,27.0962815891,27.2631250604,158210720,AAPL
2015-11-06,27.3059632489,27.4637881542,27.1954858153,27.2946900414,132169132,AAPL
2015-11-09,27.2721436264,27.4637881542,27.0669712496,27.1842126077,135485620,AAPL
2015-11-10,26.356759176,26.6205522319,26.1675947538,26.3274488364,236511724,AAPL
2015-11-11,26.2372631763,26.4740005341,25.9757247619,26.1786424972,180871884,AAPL
2015-11-12,26.2124621197,26.3387220439,26.074928988,26.0907114785,130102316,AAPL
2015-11-13,25.9734701204,26.056891856,25.3128601598,25.3286426504,183249612,AAPL
2015-11-16,25.112197066,25.757024536,25.0265206889,25.7423693663,152426804,AAPL
2015-11-17,25.9103401583,25.9396504978,25.5495975177,25.6330192533,110332404,AAPL
2015-11-18,26.0997300446,26.4897830247,26.0411093655,26.4446901946,186698788,AAPL
2015-11-19,26.5236026472,26.9993320045,26.3251941949,26.7806317786,173183280,AAPL
2015-11-20,26.8753267218,27.03766091,26.7964142691,26.8978731368,137148384,AAPL
2015-11-23,26.8911092123,26.9948227214,26.4559634021,26.5484037038,129930112,AAPL
2015-11-24,26.4537087606,26.9091463443,26.406361289,26.8031781937,171212688,AAPL
2015-11-25,26.8775813633,26.8820906463,26.5867326093,26.6115336659,85553232,AAPL
2015-11-27,26.6701543449,26.697210043,26.5145840812,26.5619315528,52185780,AAPL
2015-11-30,26.6025150998,26.9226741933,26.5484037038,26.6724089864,156721288,AAPL
2015-12-01,26.7738678541,26.7873957031,26.3477406099,26.4559634021,139409496,AAPL
2015-12-02,26.3905787985,26.6295707979,26.1718785727,26.2169714027,133546252,AAPL
2015-12-03,26.2778467233,26.3319581194,25.752515253,25.9734701204,166278036,AAPL
2015-12-04,25.9937618939,26.8865999293,25.9531783468,26.8369978162,231107908,AAPL
2015-12-07,26.8257246087,27.024133061,26.5619315528,26.6678997034,128336996,AAPL
2015-12-08,26.4965469492,26.7400482316,26.3477406099,26.6566264959,137237800,AAPL
2015-12-09,26.5236026472,26.5348758547,25.9464144223,26.0681650635,185445428,AAPL
2015-12-10,26.1628600067,26.365777742,26.043364007,26.1921703462,116850908,AAPL
2015-12-11,25.9712154789,26.0163083089,25.4438548312,25.5180325367,187544644,AAPL
2015-12-14,25.2925683863,25.4053004615,24.753709067,25.3602076314,260014436,AAPL
2015-12-15,25.2384569902,25.4323561595,24.8799689912,24.9115339722,213292420,AAPL
2015-12-16,25.0423031794,25.2497301977,24.5304995581,25.1031785,224953868,AAPL
2015-12-17,25.2564941222,25.3083508768,24.5710831052,24.5710831052,179091308,AAPL
2015-12-18,24.5553006147,24.6928337464,23.8563617486,23.9059638616,385813308,AAPL
2015-12-21,24.1877940496,24.2080858231,23.8022503525,24.1990672571,190362440,AAPL
2015-12-22,24.2148497476,24.2869982757,24.0008842689,24.1765208421,131157468,AAPL
2015-12-23,24.1855394081,24.5417727656,24.1697569176,24.4876613696,130629416,AAPL
2015-12-24,24.5755923882,24.5755923882,24.3388550303,24.3568921623,54386720,AAPL
2015-12-28,24.2576879362,24.2802343512,23.9399413091,24.0840805404,106816840,AAPL
2015-12-29,24.1156455215,24.6725419728,24.0930991064,24.5169717091,123724972,AAPL
2015-12-30,24.480897445,24.5079531431,24.1652476346,24.1968126156,100855108,AAPL
2015-12-31,24.126918729,24.131428012,23.6331522397,23.7323564659,163649264,AAPL
2016-01-04,23.1348764675,23.7567065941,22.9973433357,23.7526482394,270597548,AAPL
2016-01-05,23.8428338996,23.8653803146,23.0897836374,23.1574228825,223163968,AAPL
2016-01-06,22.6726749592,23.0807650714,22.5171046955,22.7042399403,273829552,AAPL
2016-01-07,22.2488023566,22.5757253746,21.7415080183,21.7460173013,324377712,AAPL
2016-01-08,22.219492017,22.3457519412,21.8159111879,21.861004018,283192064,AAPL
2016-01-11,22.3141869602,22.3344787337,21.9466803951,22.214982734,198957508,AAPL
2016-01-12,22.6704203177,22.7019852988,22.2848540742,22.537396469,196616908,AAPL
2016-01-13,22.6185635631,22.814717374,21.9376618291,21.9579536026,249758524,AAPL
2016-01-14,22.0864681683,22.6546378272,21.5859377545,22.4381922429,252680508,AAPL
2016-01-15,21.6896512637,22.0301021307,21.5002613774,21.8993329235,319335564,AAPL
2016-01-19,22.187927036,22.2420384321,21.5318263585,21.7933647729,212350988,AAPL
2016-01-20,21.4416406983,22.1382572837,21.0628609257,21.8226751124,289337664,AAPL
2016-01-21,21.883550433,22.0684310363,21.4055664343,21.7121976787,208645852,AAPL
2016-01-22,22.2375291491,22.8755926945,22.17890847,22.8665741285,263201868,AAPL
2016-01-25,22.8891205436,22.8913751851,22.3682983563,22.4201551108,207178100,AAPL
2016-01-26,22.5306325445,22.7448234873,22.1112692249,22.5441603935,300308008,AAPL
2016-01-27,21.6535769996,21.7863528378,21.0448237937,21.0628609257,533478696,AAPL
2016-01-28,21.1462826614,21.3108714911,20.8306328509,21.2139219065,222715300,AAPL
2016-01-29,21.3717468117,21.9466803951,21.2725425856,21.9466803951,257666016,AAPL
2016-02-01,21.7505265843,21.8046379804,21.5092799434,21.7415080183,163774164,AAPL
2016-02-02,21.5137892264,21.6535769996,21.256760095,21.3018529251,149428860,AAPL
2016-02-03,21.4190942833,21.8339483199,21.211667265,21.7234708863,183857176,AAPL
2016-02-04,21.7293366886,22.0625530972,21.5774625431,21.897078282,185886608,AAPL
2016-02-05,21.8789440557,21.9696151873,21.2374457996,21.3122494832,185672256,AAPL
2016-02-08,21.1105062154,21.6930682359,21.0901052108,21.5366605339,216085500,AAPL
2016-02-09,21.373452497,21.7474709149,21.2918484786,21.5321269773,177324780,AAPL
2016-02-10,21.7429373583,21.8404088248,21.3303837095,21.3689189404,169374404,AAPL
2016-02-11,21.2601135825,21.4709239635,20.9881001877,21.2397125779,200298844,AAPL
2016-02-12,21.3507847141,21.4210548411,21.0833048759,21.3054491483,161405524,AAPL
2016-02-16,21.5389273122,21.9537477393,21.4459894023,21.9061453952,196231664,AAPL
2016-02-17,21.9129457301,22.2620295867,21.795073259,22.2416285821,179452972,AAPL
2016-02-18,22.404836619,22.4161705105,21.7816992671,21.8200078202,156083932,AAPL
2016-02-19,21.7610715846,21.9333240669,21.7157360188,21.7701386978,141496692,AAPL
2016-02-22,21.8313417116,21.9650816307,21.7429373583,21.9605480741,137123032,AAPL
2016-02-23,21.8517427162,21.8744104991,21.4323887326,21.4641236286,127770532,AAPL
2016-02-24,21.30318237,21.8472091596,21.1535750029,21.7837393675,145022980,AAPL
2016-02-25,21.7724054761,21.9333467347,21.5910632129,21.9333467347,110330636,AAPL
2016-02-26,22.0330849794,22.2197995072,21.8925447254,21.967348409,115964524,AAPL
2016-02-29,21.9560145176,22.2665631433,21.9084121735,21.9174792866,140865108,AAPL
2016-03-01,22.1350900025,22.842324829,22.0829541018,22.78792215,201628588,AAPL
2016-03-02,22.7833885934,22.8695261685,22.5861788822,22.8377912724,132678240,AAPL
2016-03-03,22.7992560415,23.0553793205,22.7697879237,23.0077996442,147822968,AAPL
2016-03-04,23.2050093554,23.5178247594,22.9783315264,23.350083166,184220400,AAPL
2016-03-07,23.209542912,23.3092811567,22.8853936165,23.0916704409,143663240,AAPL
2016-03-08,22.8445916073,23.0667358797,22.7584540323,22.9012610645,124728776,AAPL
2016-03-09,22.9647308566,23.0259338705,22.7289859145,22.9216620691,108806732,AAPL
2016-03-10,22.9873986395,23.1755412376,22.701784575,22.9329959606,134054308,AAPL
2016-03-11,23.1755412376,23.1846083508,23.0077996442,23.1800747942,109632948,AAPL
2016-03-14,23.1007375541,23.3274153831,23.0712694363,23.2390110297,100304248,AAPL
2016-03-15,23.5654271035,23.8419740549,23.5404925423,23.7059673575,160270936,AAPL
2016-03-16,23.7127676924,24.0981200017,23.7082341358,24.0210495398,153213972,AAPL
2016-03-17,23.9190445168,24.1343884543,23.7921049325,23.9825143089,137682820,AAPL
2016-03-18,24.1049203365,24.1411887892,23.8442408332,24.0097156484,176820684,AAPL
2016-03-21,24.0119824267,24.4018682925,23.8329296095,24.0074488701,142010712,AAPL
2016-03-22,23.8578415029,24.3202642741,23.8487743898,24.1910579116,129777500,AAPL
2016-03-23,24.1366552326,24.2703951517,24.0051820918,24.0573179925,102813980,AAPL
2016-03-24,23.9077106253,24.0845193319,23.7762374845,23.9530461911,104531820,AAPL
2016-03-28,24.0278498747,24.0709186622,23.8147727154,23.8442408332,77645488,AAPL
2016-03-29,23.7762374845,24.4336031886,23.7739707062,24.4086686274,124760332,AAPL
2016-03-30,24.6285461216,25.0297658789,24.6172122301,24.834822946,182404596,AAPL
2016-03-31,24.8710913986,24.9118934078,24.6806820222,24.7056165834,103553796,AAPL
2016-04-01,24.6580142393,24.9345611907,24.5265410985,24.9322944124,103495800,AAPL
2016-04-04,25.0297658789,25.4309856362,24.9957642045,25.1884403592,149424816,AAPL
2016-04-05,24.8234890545,25.1000360059,24.8030880499,24.8914924032,106314608,AAPL
2016-04-06,24.9866970914,25.1567054631,24.7532189275,25.1521719066,105616308,AAPL
2016-04-07,24.9232272993,25.0297658789,24.50863355,24.6036115604,127207480,AAPL
2016-04-08,24.6874823571,24.88242529,24.5197407636,24.6308128998,94326960,AAPL
2016-04-11,24.7010830268,25.0728346664,24.6693481308,24.7124169183,117630072,AAPL
