date,ticker,action,shares,price,cost,proceeds,pnl,pnl_pct,hold_days
2020-08-17,NVDA,SELL,2607,12.2964093452,,32056.739162936403,3045.351244280402,10.497089118311582,7.0
2020-08-17,MSFT,SELL,145,201.117767776,,29162.07632752,281.5247048905003,0.9747899159582096,7.0
2020-08-17,TSLA,BUY,261,122.376,31940.136000000002,,,,
2020-08-17,NVDA,BUY,2600,12.2964093452,31970.66429752,,,,
2020-08-17,MSFT,BUY,158,201.117767776,31776.607308608,,,,
2020-08-24,TSLA,SELL,261,134.28,,35047.08,3106.9439999999995,9.727397528927236,7.0
2020-08-24,NVDA,SELL,2600,12.6783983929,,32963.83582154,993.1715240199992,3.106508875691519,7.0
2020-08-24,MSFT,SELL,158,204.8762482253,,32370.4472195974,593.8399109894017,1.8687958258795472,7.0
2020-08-24,TSLA,BUY,246,134.28,33032.88,,,,
2020-08-24,NVDA,BUY,2614,12.6783983929,33141.3333990406,,,,
2020-08-24,MSFT,BUY,161,204.8762482253,32985.0759642733,,,,
2020-08-31,TSLA,SELL,246,166.1066666667,,40862.2400000082,7829.360000008201,23.701717803619296,7.0
2020-08-31,NVDA,SELL,2614,13.3304958083,,34845.9160428962,1704.582643855596,5.143373754252584,7.0
2020-08-31,MSFT,SELL,161,216.2279014566,,34812.692134512596,1827.6161702392928,5.54073658104902,7.0
2020-08-31,TSLA,BUY,216,166.1066666667,35879.0400000072,,,,
2020-08-31,NVDA,BUY,2699,13.3304958083,35979.0081866017,,,,
2020-09-08,TSLA,SELL,216,110.07,,23775.12,-12103.920000007198,-33.735350778629446,8.0
2020-09-08,NVDA,SELL,2699,11.8772408243,,32056.6729847857,-3922.3352018160003,-10.90173242539979,8.0
2020-09-08,TSLA,BUY,290,110.07,31920.3,,,,
2020-09-08,NVDA,BUY,2692,11.8772408243,31973.5322990156,,,,
2020-09-14,TSLA,SELL,290,139.8733333333,,40563.266666657,8642.966666657001,27.07670876106115,6.0
2020-09-14,NVDA,SELL,2692,12.8336114498,,34548.0820228616,2574.549723846001,8.052127928090275,6.0
2020-09-14,TSLA,BUY,248,139.8733333333,34688.5866666584,,,,
2020-09-14,NVDA,BUY,2710,12.8336114498,34779.087028958,,,,
2020-09-18,MSFT,BUY,181,192.1248134301,34774.5912308481,,,,
2020-09-21,TSLA,SELL,248,149.7966666667,,37149.5733333416,2460.986666683202,7.0945140842207435,7.0
2020-09-21,NVDA,SELL,2710,12.479677051,,33819.92480821,-959.1622207479959,-2.757870613306714,7.0
2020-09-21,TSLA,BUY,235,149.7966666667,35202.216666674496,,,,
2020-09-21,NVDA,BUY,2824,12.479677051,35242.607992024,,,,
2020-09-23,MSFT,SELL,181,192.3165643293,,34809.2981436033,34.70691275520221,0.0998053795220815,5.0
2020-09-23,MSFT,BUY,174,192.3165643293,33463.0821932982,,,,
2020-09-28,TSLA,SELL,235,140.4,,32994.0,-2208.216666674496,-6.272947773669571,7.0
2020-09-28,NVDA,SELL,2824,12.9958729241,,36700.3451376584,1457.7371456343972,4.136291916773905,7.0
2020-09-28,MSFT,SELL,174,200.8015416178,,34939.468241497205,1476.386048199005,4.411984645259853,5.0
2020-09-28,NVDA,BUY,2720,12.9958729241,35348.774353552,,,,
2020-09-28,MSFT,BUY,176,200.8015416178,35341.0713247328,,,,
2020-10-05,NVDA,SELL,2720,13.6015493953,,36996.214355216,1647.4400016639993,4.660529344487598,7.0
2020-10-05,MSFT,SELL,176,201.702770844,,35499.687668544,158.61634381119802,0.44881589002706757,7.0
2020-10-05,NVDA,BUY,2632,13.6015493953,35799.278008429596,,,,
2020-10-05,MSFT,BUY,177,201.702770844,35701.390439388,,,,
2020-10-12,NVDA,SELL,2632,14.1832979071,,37330.4400914872,1531.1620830576067,4.277075316147609,7.0
2020-10-12,MSFT,SELL,177,212.2682453886,,37571.4794337822,1870.088994394202,5.238140507634123,7.0
2020-10-12,NVDA,BUY,2584,14.1832979071,36649.6417919464,,,,
2020-10-12,MSFT,BUY,172,212.2682453886,36510.1382068392,,,,
2020-10-13,TSLA,BUY,246,148.8833333333,36625.299999991796,,,,
2020-10-19,NVDA,SELL,2584,13.4572338904,,34773.4923727936,-1876.1494191528036,-5.119148039163311,7.0
2020-10-19,MSFT,SELL,172,205.3843881082,,35326.1147546104,-1184.023452228801,-3.242999096637235,7.0
2020-10-19,TSLA,SELL,246,143.61,,35328.060000000005,-1297.2399999917907,-3.5419232060681662,6.0
2020-10-19,TSLA,BUY,247,143.61,35471.670000000006,,,,
2020-10-19,NVDA,BUY,2642,13.4572338904,35554.0119384368,,,,
2020-10-19,MSFT,BUY,173,205.3843881082,35531.4991427186,,,,
2020-10-26,TSLA,SELL,247,140.0933333333,,34603.0533333251,-868.616666674905,-2.448761692570168,7.0
2020-10-26,NVDA,SELL,2642,13.1018039942,,34614.9661526764,-939.0457857603978,-2.6411809372916673,7.0
2020-10-26,MSFT,SELL,173,201.4151444952,,34844.8199976696,-686.6791450490055,-1.9325926617698603,7.0
2020-10-26,TSLA,BUY,249,140.0933333333,34883.239999991696,,,,
2020-10-26,NVDA,BUY,2666,13.1018039942,34929.409448537204,,,,
2020-10-26,MSFT,BUY,173,201.4151444952,34844.8199976696,,,,
2020-11-02,TSLA,SELL,249,133.5033333333,,33242.3299999917,-1640.9099999999962,-4.704006852575596,7.0
2020-11-02,NVDA,SELL,2666,12.5429864435,,33439.601858371,-1489.8075901662014,-4.265195471916554,7.0
2020-11-02,MSFT,SELL,173,193.9847971521,,33559.369907313296,-1285.450090356302,-3.6890708301614756,7.0
2020-11-02,TSLA,BUY,253,133.5033333333,33776.3433333249,,,,
2020-11-02,NVDA,BUY,2697,12.5429864435,33828.434438119504,,,,
2020-11-02,MSFT,BUY,174,193.9847971521,33753.3547044654,,,,
2020-11-09,TSLA,SELL,253,140.42,,35526.259999999995,1749.916666675097,5.180894359717652,7.0
2020-11-09,NVDA,SELL,2697,13.5898346652,,36651.7840920444,2823.3496539248954,8.346084295120122,7.0
2020-11-09,MSFT,SELL,174,209.382394356,,36432.536617943995,2679.1819134785983,7.937527801123006,7.0
2020-11-09,TSLA,BUY,253,140.42,35526.259999999995,,,,
2020-11-09,NVDA,BUY,2623,13.5898346652,35646.1363268196,,,,
2020-11-09,MSFT,BUY,170,209.382394356,35595.00704052,,,,
2020-11-16,TSLA,SELL,253,136.03,,34415.590000000004,-1110.669999999991,-3.126335279874652,7.0
2020-11-16,NVDA,SELL,2623,13.4746813608,,35344.0892093784,-302.0471174412014,-0.8473488253310183,7.0
2020-11-16,MSFT,SELL,170,208.2702391408,,35405.940653936,-189.06638658400334,-0.5311598516296818,7.0
2020-11-16,TSLA,BUY,259,136.03,35231.77,,,,
2020-11-16,NVDA,BUY,2615,13.4746813608,35236.291758492,,,,
2020-11-16,MSFT,BUY,169,208.2702391408,35197.6704147952,,,,
2020-11-23,TSLA,SELL,259,173.95,,45053.049999999996,9821.279999999999,27.876203778578244,7.0
2020-11-23,NVDA,SELL,2615,13.1005577463,,34257.9585065745,-978.3332519175019,-2.7764932207479545,7.0
2020-11-23,MSFT,SELL,169,201.9783423584,,34134.3398585696,-1063.3305562255991,-3.021025379505319,7.0
2020-11-23,TSLA,BUY,213,173.95,37051.35,,,,
2020-11-23,NVDA,BUY,2839,13.1005577463,37192.4834417457,,,,
2020-11-23,MSFT,BUY,184,201.9783423584,37164.0149939456,,,,
2020-11-30,TSLA,SELL,213,189.2,,40299.6,3248.25,8.766887036504743,7.0
2020-11-30,NVDA,SELL,2839,13.3612728034,,37932.6534888526,740.170047106898,1.990106544689935,7.0
2020-11-30,MSFT,SELL,184,205.7850828074,,37864.4552365616,700.4402426159941,1.8847270477371911,7.0
2020-11-30,TSLA,BUY,202,189.2,38218.399999999994,,,,
2020-11-30,NVDA,BUY,2871,13.3612728034,38360.2142185614,,,,
2020-11-30,MSFT,BUY,186,205.7850828074,38276.0254021764,,,,
2020-12-07,TSLA,SELL,202,213.92,,43211.84,4993.440000000002,13.06553911205074,7.0
2020-12-07,NVDA,SELL,2871,13.5699574394,,38959.3478085174,599.1335899559999,1.5618619503592195,7.0
2020-12-07,MSFT,SELL,186,205.9965683879,,38315.3617201494,39.336317973000405,0.10277012192275652,7.0
2020-12-07,TSLA,BUY,185,213.92,39575.2,,,,
2020-12-07,NVDA,BUY,2930,13.5699574394,39759.975297442,,,,
2020-12-07,MSFT,BUY,193,205.9965683879,39757.3376988647,,,,
2020-12-14,TSLA,SELL,185,213.2766666667,,39456.183333339504,-119.01666666049277,-0.3007354774214557,7.0
2020-12-14,NVDA,SELL,2930,13.2727632294,,38889.196262142,-870.7790352999946,-2.1900894776361173,7.0
2020-12-14,MSFT,SELL,193,205.9100515595,,39740.6399509835,-16.697747881196847,-0.041999160023422716,7.0
2020-12-14,TSLA,BUY,185,213.2766666667,39456.183333339504,,,,
2020-12-14,NVDA,BUY,2977,13.2727632294,39513.016133923804,,,,
2020-12-14,MSFT,BUY,191,205.9100515595,39328.8198478645,,,,
2020-12-21,TSLA,SELL,185,216.62,,40074.700000000004,618.5166666605,1.5676038947686755,7.0
2020-12-21,NVDA,SELL,2977,13.2961996856,,39582.7864640312,69.77033010739251,0.17657556150844073,7.0
2020-12-21,MSFT,SELL,191,213.9753425613,,40869.290429208304,1540.470581343805,3.9169000933737563,7.0
2020-12-21,NVDA,BUY,3014,13.2961996856,40074.745852398395,,,,
2020-12-21,MSFT,BUY,187,213.9753425613,40013.389058963105,,,,
2020-12-28,NVDA,SELL,3014,12.8651184867,,38775.4671189138,-1299.2787334845925,-3.2421384237096516,7.0
2020-12-28,MSFT,SELL,187,216.2536190421,,40439.4267608727,426.0377019095977,1.0647378588246998,7.0
2020-12-28,NVDA,BUY,3098,12.8651184867,39856.1370717966,,,,
2020-12-28,MSFT,BUY,184,216.2536190421,39790.665903746405,,,,
2021-01-04,NVDA,SELL,3098,13.0780411841,,40515.7715883418,659.6345165452003,1.6550387594185003,7.0
2021-01-04,MSFT,SELL,184,209.2649819047,,38504.7566704648,-1285.9092332816072,-3.231685632987941,7.0
2021-01-04,NVDA,BUY,3035,13.0780411841,39691.8549937435,,,,
2021-01-04,MSFT,BUY,189,209.2649819047,39551.0815799883,,,,
2021-01-11,NVDA,SELL,3035,13.5846675555,,41229.4660309425,1537.6110371989998,3.873870438762227,7.0
2021-01-11,MSFT,SELL,189,209.0727222861,,39514.7445120729,-36.33706791539589,-0.09187376542891751,7.0
2021-01-11,NVDA,BUY,2950,13.5846675555,40074.769288725,,,,
2021-01-11,MSFT,BUY,191,209.0727222861,39932.8899566451,,,,
2021-01-19,NVDA,SELL,2950,12.9900298115,,38320.587943925,-1754.181344800003,-4.377271225597641,8.0
2021-01-19,MSFT,SELL,191,208.0633592882,,39740.1016240462,-192.78833259890234,-0.48278081753715185,8.0
2021-01-19,NVDA,BUY,3047,12.9900298115,39580.6208356405,,,,
2021-01-19,MSFT,BUY,190,208.0633592882,39532.038264758,,,,
2021-01-25,NVDA,SELL,3047,13.6163317037,,41488.9627011739,1908.3418655334026,4.821404579422437,6.0
2021-01-25,MSFT,SELL,190,220.646751328,,41922.88275232,2390.8444875620044,6.047865459275823,6.0
2021-01-25,NVDA,BUY,2986,13.6163317037,40658.3664672482,,,,
2021-01-25,MSFT,BUY,184,220.646751328,40599.002244352,,,,
2021-02-01,NVDA,SELL,2986,13.2012072409,,39418.8048213274,-1239.5616459207959,-3.0487246626578353,7.0
2021-02-01,MSFT,SELL,184,230.375088031,,42389.016197704,1790.0139533519978,4.409009715506051,7.0
2021-02-01,NVDA,BUY,3090,13.2012072409,40791.730374381004,,,,
2021-02-08,NVDA,SELL,3090,14.399707717,,44495.09684553,3703.3664711489982,9.078718743137397,7.0
2021-02-08,NVDA,BUY,2898,14.399707717,41730.352963866004,,,,
2021-02-16,NVDA,SELL,2898,15.288797107,,44306.934016086,2576.581052219997,6.174357198586467,8.0
2021-02-16,NVDA,BUY,2771,15.288797107,42365.256783497,,,,
2021-02-22,NVDA,SELL,2771,14.3169321484,,39672.2189832164,-2693.037800280603,-6.356713035030278,6.0
2021-02-22,NVDA,BUY,2912,14.3169321484,41690.906416140795,,,,
2021-03-01,NVDA,SELL,2912,13.804322001,,40198.185666911995,-1492.7207492287998,-3.58044685891235,7.0
2021-03-01,NVDA,BUY,2993,13.804322001,41316.335748993,,,,
2021-03-08,NVDA,SELL,2993,11.5619019299,,34604.7724761907,-6711.563272802297,-16.24433326705619,7.0
2021-03-08,NVDA,BUY,3429,11.5619019299,39645.7617176271,,,,
2021-03-09,AAPL,BUY,342,118.0595735319,40376.3741479098,,,,
2021-03-10,MSFT,BUY,180,223.9372613168,40308.707037024,,,,
2021-03-15,NVDA,SELL,3429,13.1597839257,,45124.899081225296,5479.1373635981945,13.820234815067492,7.0
2021-03-15,AAPL,SELL,342,120.8919892821,,41345.0603344782,968.6861865683968,2.399141099247384,6.0
2021-03-15,MSFT,SELL,180,226.2400323974,,40723.205831532,414.49879450799926,1.0283108166364092,5.0
2021-03-15,AAPL,BUY,342,120.8919892821,41345.0603344782,,,,
2021-03-15,TSLA,BUY,175,235.98,41296.5,,,,
2021-03-15,NVDA,BUY,3143,13.1597839257,41361.2008784751,,,,
2021-03-15,MSFT,BUY,182,226.2400323974,41175.6858963268,,,,
2021-03-22,AAPL,SELL,342,120.3069808655,,41144.987456001,-200.0728784772,-0.4839099927745372,7.0
2021-03-22,TSLA,SELL,175,223.3333333333,,39083.3333333275,-2213.1666666724996,-5.359211232604452,7.0
2021-03-22,NVDA,SELL,3143,13.1547958526,,41345.5233647218,-15.677513753304083,-0.03790391337853593,7.0
2021-03-22,MSFT,SELL,182,227.3769653995,,41382.607702709,206.92180638219725,0.50253396361919,7.0
2021-03-22,AAPL,BUY,339,120.3069808655,40784.0665134045,,,,
2021-03-22,TSLA,BUY,182,223.3333333333,40646.6666666606,,,,
2021-03-22,NVDA,BUY,3102,13.1547958526,40806.1767347652,,,,
2021-03-22,MSFT,BUY,179,227.3769653995,40700.4768065105,,,,
2021-03-29,AAPL,SELL,339,118.3569528103,,40123.0070026917,-661.0595107127956,-1.6208768944007272,7.0
2021-03-29,TSLA,SELL,182,203.7633333333,,37084.926666660605,-3561.739999999998,-8.762686567165485,7.0
2021-03-29,NVDA,SELL,3102,12.9173635718,,40069.661799723595,-736.5149350416032,-1.8049104179223927,7.0
2021-03-29,MSFT,SELL,179,226.6543384914,,40571.1265899606,-129.35021654990123,-0.3178100766849146,7.0
2021-03-29,AAPL,BUY,334,118.3569528103,39531.2222386402,,,,
2021-03-29,TSLA,BUY,194,203.7633333333,39530.0866666602,,,,
2021-03-29,NVDA,BUY,3060,12.9173635718,39527.132529708,,,,
2021-03-29,MSFT,BUY,174,226.6543384914,39437.8548975036,,,,
2021-04-05,AAPL,SELL,334,122.7542660748,,40999.9248689832,1468.702630343003,3.715297800500085,7.0
2021-04-05,TSLA,SELL,194,230.35,,44687.9,5157.8133333398,13.047816911795218,7.0
2021-04-05,NVDA,SELL,3060,13.9541345711,,42699.651787566,3172.5192578580027,8.02618114398657,7.0
2021-04-05,MSFT,SELL,174,239.9795786773,,41756.4466898502,2318.591792346597,5.879102193495223,7.0
2021-04-05,AAPL,BUY,346,122.7542660748,42472.9760618808,,,,
2021-04-05,TSLA,BUY,184,230.35,42384.4,,,,
2021-04-05,NVDA,BUY,3050,13.9541345711,42560.110441855,,,,
2021-04-05,MSFT,BUY,177,239.9795786773,42476.3854258821,,,,
2021-04-12,AAPL,SELL,346,127.9608409822,,44274.4509798412,1801.4749179603969,4.2414614773774,7.0
2021-04-12,TSLA,SELL,184,233.9933333333,,43054.7733333272,670.3733333271957,1.5816511106142854,7.0
2021-04-12,NVDA,SELL,3050,15.1727208358,,46276.798549189996,3716.688107334994,8.732797139736471,7.0
2021-04-12,MSFT,SELL,177,246.5699360794,,43642.8786860538,1166.493260171701,2.7462159232148875,7.0
2021-04-12,AAPL,BUY,347,127.9608409822,44402.4118208234,,,,
2021-04-12,TSLA,BUY,189,233.9933333333,44224.7399999937,,,,
2021-04-12,NVDA,BUY,2926,15.1727208358,44395.381165550796,,,,
2021-04-19,AAPL,SELL,347,131.4708914815,,45620.3993440805,1217.9875232570994,2.7430661383260673,7.0
2021-04-19,TSLA,SELL,189,238.21,,45021.69,796.9500000063053,1.8020456423404976,7.0
2021-04-19,NVDA,SELL,2926,15.3251064699,,44841.2615309274,445.8803653766008,1.0043395363898497,7.0
2021-04-19,TSLA,BUY,188,238.21,44783.48,,,,
2021-04-19,NVDA,BUY,2937,15.3251064699,45009.8377020963,,,,
2021-04-26,TSLA,SELL,188,246.0666666667,,46260.5333333396,1477.0533333395942,3.2982102626673915,7.0
2021-04-26,NVDA,SELL,2937,15.44107917,,45350.44952229,340.6118201936988,0.7567497186905816,7.0
2021-04-26,NVDA,BUY,2945,15.44107917,45473.97815565,,,,
2021-05-03,NVDA,SELL,2945,14.8013587916,,43590.001641262,-1883.9765143879995,-4.142977128456753,7.0
2021-05-03,NVDA,BUY,3040,14.8013587916,44996.130726464,,,,
2021-05-10,NVDA,SELL,3040,14.2317208406,,43264.431355424,-1731.6993710399984,-3.8485517378531426,7.0
2021-05-10,NVDA,BUY,3131,14.2317208406,44559.5179519186,,,,
2021-05-14,TSLA,BUY,226,196.58,44427.08,,,,
2021-05-17,NVDA,SELL,3131,14.1317099744,,44246.3839298464,-313.1340220721977,-0.702732068174712,7.0
2021-05-17,NVDA,BUY,3131,14.1317099744,44246.3839298464,,,,
2021-05-18,MSFT,BUY,188,234.2081984377,44031.1413062876,,,,
2021-05-19,TSLA,SELL,226,187.82,,42447.32,-1979.760000000002,-4.456201037745457,5.0
2021-05-19,TSLA,BUY,233,187.82,43762.06,,,,
2021-05-24,NVDA,SELL,3131,15.5747595298,,48764.5720878038,4518.1881579573965,10.211429176045405,7.0
2021-05-24,MSFT,SELL,188,242.1837294547,,45530.5411374836,1499.399831195995,3.4053167524455903,6.0
2021-05-24,TSLA,SELL,233,202.1466666667,,47100.1733333411,3338.1133333411053,7.627870656319892,5.0
2021-05-24,TSLA,BUY,229,202.1466666667,46291.5866666743,,,,
2021-05-24,NVDA,BUY,2975,15.5747595298,46334.909601155,,,,
2021-05-24,MSFT,BUY,191,242.1837294547,46257.0923258477,,,,
2021-06-01,TSLA,SELL,229,207.9666666667,,47624.3666666743,1332.7799999999988,2.879097684848806,8.0
2021-06-01,NVDA,SELL,2975,16.2257030728,,48271.466641579995,1936.5570404249956,4.179477325184471,8.0
2021-06-01,MSFT,SELL,191,238.9195895489,,45633.641603839904,-623.450722007794,-1.347794880006811,8.0
2021-06-01,TSLA,BUY,225,207.9666666667,46792.5000000075,,,,
2021-06-01,NVDA,BUY,2896,16.2257030728,46989.63609882879,,,,
2021-06-01,MSFT,BUY,196,238.9195895489,46828.239551584404,,,,
2021-06-03,AAPL,BUY,385,120.6567481471,46452.8480366335,,,,
2021-06-07,TSLA,SELL,225,201.71,,45384.75,-1407.7500000075015,-3.008494951129506,6.0
2021-06-07,NVDA,SELL,2896,17.5769720828,,50902.9111517888,3913.275052960009,8.327953518792084,6.0
2021-06-07,MSFT,SELL,196,245.1098667074,,48041.5338746504,1213.2943230659948,2.59094583670922,6.0
2021-06-07,TSLA,BUY,238,201.71,48006.98,,,,
2021-06-07,NVDA,BUY,2739,17.5769720828,48143.3265347892,,,,
2021-06-07,MSFT,BUY,196,245.1098667074,48041.5338746504,,,,
2021-06-08,AAPL,SELL,385,123.7820645958,,47656.094869383,1203.2468327495008,2.590254168701552,5.0
2021-06-08,AAPL,BUY,388,123.7820645958,48027.4410631704,,,,
2021-06-14,TSLA,SELL,238,205.8966666667,,49003.4066666746,996.4266666745971,2.0755870639532032,7.0
2021-06-14,NVDA,SELL,2739,17.9799108289,,49246.9757603571,1103.6492255678968,2.2924241115129007,7.0
2021-06-14,MSFT,SELL,196,250.9814556503,,49192.3653074588,1150.8314328084016,2.395492691409779,7.0
2021-06-14,AAPL,SELL,388,127.4347781952,,49444.6939397376,1417.252876567196,2.950923149753265,6.0
2021-06-14,AAPL,BUY,387,127.4347781952,49317.259161542395,,,,
2021-06-14,TSLA,BUY,239,205.8966666667,49209.303333341304,,,,
2021-06-14,NVDA,BUY,2747,17.9799108289,49390.8150469883,,,,
2021-06-14,MSFT,BUY,196,250.9814556503,49192.3653074588,,,,
2021-06-21,AAPL,SELL,387,129.2123019254,,50005.1608451298,687.9016835874063,1.3948497854151365,7.0
2021-06-21,TSLA,SELL,239,206.9433333333,,49459.4566666587,250.15333331739384,0.5083456102250995,7.0
2021-06-21,NVDA,SELL,2747,18.3875303127,,50510.5457689869,1119.7307219986033,2.2670828997928867,7.0
2021-06-21,MSFT,SELL,196,253.627533562,,49710.996578152,518.6312706932003,1.054292200530883,7.0
2021-06-21,AAPL,BUY,387,129.2123019254,50005.1608451298,,,,
2021-06-21,TSLA,BUY,241,206.9433333333,49873.3433333253,,,,
2021-06-21,NVDA,BUY,2721,18.3875303127,50032.4699808567,,,,
2021-06-28,AAPL,SELL,387,131.6344221731,,50942.5213809897,937.3605358599016,1.8745275887882606,7.0
2021-06-28,TSLA,SELL,241,229.5733333333,,55327.1733333253,5453.830000000002,10.935360726770776,7.0
2021-06-28,NVDA,SELL,2721,19.9419226038,,54261.971404939795,4229.501424083093,8.453513139969653,7.0
2021-06-28,TSLA,BUY,229,229.5733333333,52572.2933333257,,,,
2021-06-28,NVDA,BUY,2642,19.9419226038,52686.55951923959,,,,
2021-07-06,TSLA,SELL,229,219.86,,50347.94,-2224.3533333257,-4.2310372865466706,8.0
2021-07-06,NVDA,SELL,2642,20.6538846642,,54567.5632828164,1881.0037635768094,3.570177633044943,8.0
2021-07-06,TSLA,BUY,239,219.86,52546.54,,,,
2021-07-06,NVDA,BUY,2547,20.6538846642,52605.4442397174,,,,
2021-07-12,TSLA,SELL,239,228.5666666667,,54627.4333333413,2080.8933333413006,3.9600958185663546,6.0
2021-07-12,NVDA,SELL,2547,20.4682855847,,52132.7233842309,-472.7208554864992,-0.8986158416082645,6.0
2021-07-12,NVDA,BUY,2589,20.4682855847,52992.3913787883,,,,
2021-07-19,NVDA,SELL,2589,18.7392705038,,48515.9713343382,-4476.420044450097,-8.44728823889595,7.0
2021-07-19,NVDA,BUY,2769,18.7392705038,51889.0400250222,,,,
2021-07-26,NVDA,SELL,2769,19.2524120449,,53309.928952328104,1420.888927305903,2.7383218626143697,7.0
2021-07-26,NVDA,BUY,2713,19.2524120449,52231.7938778137,,,,
2021-08-02,NVDA,SELL,2713,19.7074291431,,53466.2552652303,1234.4613874165952,2.3634290453519244,7.0
2021-08-02,NVDA,BUY,2666,19.7074291431,52540.0060955046,,,,
2021-08-09,NVDA,SELL,2666,20.251254403,,53989.844238398,1449.8381428934008,2.7594936708951976,7.0
2021-08-09,NVDA,BUY,2613,20.251254403,52916.527755039,,,,
2021-08-16,NVDA,SELL,2613,19.9069980458,,52016.9858936754,-899.5418613635993,-1.6999260902524695,7.0
2021-08-16,NVDA,BUY,2647,19.9069980458,52693.823827232605,,,,
2021-08-23,NVDA,SELL,2647,21.910669829,,57997.543037363,5303.719210130395,10.065162906984535,7.0
2021-08-23,NVDA,BUY,2465,21.910669829,54009.801128485,,,,
2021-08-30,NVDA,SELL,2465,22.6390963239,,55805.3724384135,1795.5713099284985,3.3245286455637504,7.0
2021-08-30,NVDA,BUY,2405,22.6390963239,54447.0266589795,,,,
2021-09-07,NVDA,SELL,2405,22.6171931354,,54394.349490637,-52.67716834249586,-0.09674939399800483,8.0
2021-09-07,NVDA,BUY,2407,22.6171931354,54439.583876907804,,,,
2021-09-13,NVDA,SELL,2407,22.1082014974,,53214.4410042418,-1225.1428726660015,-2.250463330939758,6.0
2021-09-13,NVDA,BUY,2449,22.1082014974,54142.985467132596,,,,
2021-09-20,NVDA,SELL,2449,21.071255788,,51603.505424812,-2539.480042320596,-4.690321415434672,7.0
2021-09-20,NVDA,BUY,2539,21.071255788,53499.91844573199,,,,
2021-09-27,NVDA,SELL,2539,21.6171742702,,54886.005472037796,1386.0870263058023,2.5908208209920724,7.0
2021-09-27,NVDA,BUY,2491,21.6171742702,53848.3811070682,,,,
2021-09-30,MSFT,BUY,195,272.7807245867,53192.2412944065,,,,
2021-10-04,NVDA,SELL,2491,19.6929862743,,49055.2288092813,-4793.152297786895,-8.901200368970317,7.0
2021-10-04,NVDA,BUY,2677,19.6929862743,52718.124256301104,,,,
