date,ticker,action,shares,price,cost,proceeds,pnl,pnl_pct,hold_days
2017-06-22,TSLA,BUY,980,25.5073333333,24997.186666634,,,,
2017-06-22,NVDA,BUY,6394,3.9095423419,24997.6137341086,,,,
2017-06-27,TSLA,SELL,980,24.158,,23674.84,-1322.3466666339991,-5.289981965846797,5.0
2017-06-27,NVDA,SELL,6394,3.6184928741,,23136.6434369954,-1860.9702971131992,-7.4445917794703425,5.0
2017-06-27,TSLA,BUY,1001,24.158,24182.158,,,,
2017-06-27,NVDA,BUY,6689,3.6184928741,24204.0988348549,,,,
2017-07-03,TSLA,SELL,1001,23.508,,23531.507999999998,-650.6500000000015,-2.690620084444085,6.0
2017-07-03,NVDA,SELL,6689,3.4395184347,,23006.9388097083,-1197.1600251466007,-4.946104514424809,6.0
2017-07-03,TSLA,BUY,1009,23.508,23719.572,,,,
2017-07-03,NVDA,BUY,6902,3.4395184347,23739.5562362994,,,,
2017-07-10,TSLA,SELL,1009,21.07,,21259.63,-2459.941999999999,-10.370937553173382,7.0
2017-07-10,NVDA,SELL,6902,3.7942581168,,26187.9695221536,2448.4132858542,10.313643867152027,7.0
2017-07-10,NVDA,BUY,6256,3.7942581168,23736.8787787008,,,,
2017-07-17,NVDA,SELL,6256,4.0546967839,,25366.1830800784,1629.3043013776005,6.864020819955405,7.0
2017-07-17,NVDA,BUY,5955,4.0546967839,24145.719348124498,,,,
2017-07-20,TSLA,BUY,1103,21.9946666667,24260.117333370097,,,,
2017-07-24,NVDA,SELL,5955,4.1016004301,,24425.0305612455,279.3112131210037,1.1567732114085825,7.0
2017-07-24,NVDA,BUY,5960,4.1016004301,24445.538563396003,,,,
2017-07-25,TSLA,SELL,1103,22.64,,24971.920000000002,711.8026666299047,2.9340446167208283,5.0
2017-07-25,TSLA,BUY,1076,22.64,24360.64,,,,
2017-07-31,NVDA,SELL,5960,4.0117429184,,23909.987793664004,-535.550769731999,-2.190791454003461,7.0
2017-07-31,TSLA,SELL,1076,21.5646666667,,23203.5813333692,-1157.0586666308009,-4.749705535777392,6.0
2017-07-31,NVDA,BUY,5975,4.0117429184,23970.163937440004,,,,
2017-08-07,NVDA,SELL,5975,4.2546544335,,25421.5602401625,1451.3963027224963,6.055011999544567,7.0
2017-08-07,NVDA,BUY,5719,4.2546544335,24332.368705186498,,,,
2017-08-14,NVDA,SELL,5719,4.1571442216,,23774.707803330402,-557.6609018560957,-2.2918479849322297,7.0
2017-08-14,NVDA,BUY,5820,4.1571442216,24194.579369712003,,,,
2017-08-21,NVDA,SELL,5820,3.928797523,,22865.60158386,-1328.9777858520029,-5.492874108469449,7.0
2017-08-21,NVDA,BUY,6073,3.928797523,23859.587357179,,,,
2017-08-28,NVDA,SELL,6073,4.0759783082,,24753.416265698597,893.8289085195975,3.746204387942437,7.0
2017-08-28,NVDA,BUY,5909,4.0759783082,24084.9558231538,,,,
2017-09-05,NVDA,SELL,5909,4.0992032558,,24222.1920385222,137.23621536840074,0.5698005691854765,8.0
2017-09-05,NVDA,BUY,5884,4.0992032558,24119.7119571272,,,,
2017-09-11,NVDA,SELL,5884,4.1755490942,,24568.9308702728,449.2189131455998,1.8624555465010806,6.0
2017-09-11,NVDA,BUY,5803,4.1755490942,24230.7113936426,,,,
2017-09-18,NVDA,SELL,5803,4.633871199,,26890.354567797,2659.6431741544,10.976331362900915,7.0
2017-09-18,NVDA,BUY,5372,4.633871199,24893.156081028,,,,
2017-09-25,NVDA,SELL,5372,4.2249638764,,22696.505944020802,-2196.6501370071965,-8.824313517566964,7.0
2017-09-25,NVDA,BUY,5762,4.2249638764,24344.241855816803,,,,
2017-10-02,NVDA,SELL,5762,4.4226230052,,25483.1537559624,1138.9119001455983,4.678362574981844,7.0
2017-10-02,NVDA,BUY,5569,4.4226230052,24629.5875159588,,,,
2017-10-09,NVDA,SELL,5569,4.5805032342,,25508.8225112598,879.2349953010016,3.569832400690011,7.0
2017-10-09,NVDA,BUY,5425,4.5805032342,24849.230045535,,,,
2017-10-16,NVDA,SELL,5425,4.8903339185,,26530.061507862498,1680.8314623274964,6.764118885162462,7.0
2017-10-16,NVDA,BUY,5167,4.8903339185,25268.355356889497,,,,
2017-10-23,NVDA,SELL,5167,4.8579672362,,25101.116709445403,-167.23864744409366,-0.6618501484644435,7.0
2017-10-23,NVDA,BUY,5193,4.8579672362,25227.4238575866,,,,
2017-10-30,NVDA,SELL,5193,5.0363545998,,26153.7894367614,926.3655791747988,3.672057774921058,7.0
2017-10-30,NVDA,BUY,5055,5.0363545998,25458.772501989002,,,,
2017-11-06,NVDA,SELL,5055,5.1794103942,,26181.919542680997,723.1470406919943,2.840463108091722,7.0
2017-11-06,NVDA,BUY,4951,5.1794103942,25643.260861684197,,,,
2017-11-10,TSLA,BUY,1279,20.1993333333,25834.9473332907,,,,
2017-11-13,NVDA,SELL,4951,5.2535325675,,26010.239741692498,366.9788800083006,1.4310928785060852,7.0
2017-11-13,NVDA,BUY,4949,5.2535325675,25999.732676557498,,,,
2017-11-15,TSLA,SELL,1279,20.7533333333,,26543.5133332907,708.5659999999989,2.7426647744195156,5.0
2017-11-15,TSLA,BUY,1244,20.7533333333,25817.146666625198,,,,
2017-11-20,NVDA,SELL,4949,5.2893582846,,26177.034150485397,177.30147392789877,0.6819357573155432,7.0
2017-11-20,TSLA,SELL,1244,20.5826666667,,25604.8373333748,-212.3093332503995,-0.8223578538400566,5.0
2017-11-20,NVDA,BUY,4897,5.2893582846,25901.987519686198,,,,
2017-11-27,NVDA,SELL,4897,5.2945332145,,25927.329151406502,25.341631720304576,0.09783663010818594,7.0
2017-11-27,NVDA,BUY,4893,5.2945332145,25906.151018548502,,,,
2017-12-04,NVDA,SELL,4893,4.6151002607,,22581.6855756051,-3324.4654429434013,-12.832726253171003,7.0
