date,ticker,action,shares,price,cost,proceeds,pnl,pnl_pct,hold_days
2022-08-01,TSLA,SELL,100,297.2766666667,,29727.66666667,2884.333333339997,10.74506395134865,7.0
2022-08-01,NVDA,SELL,1580,18.4138696103,,29093.913984274,2235.5661902739994,8.323543232891682,7.0
2022-08-01,MSFT,SELL,106,270.706113529,,28694.848034074,1979.6668655512003,7.410269288698459,7.0
2022-08-01,NVDA,BUY,1555,18.4138696103,28633.5672440165,,,,
2022-08-01,MSFT,BUY,105,270.706113529,28424.141920545,,,,
2022-08-08,NVDA,SELL,1555,17.7668229476,,27627.409683518003,-1006.1575604984973,-3.5139092238280356,7.0
2022-08-08,MSFT,SELL,105,272.9554251446,,28660.319640183,236.17771963799896,0.8309053631177156,7.0
2022-08-08,NVDA,BUY,1601,17.7668229476,28444.683539107602,,,,
2022-08-15,NVDA,SELL,1601,19.0040001314,,30425.404210371402,1980.7206712637999,6.963412577751398,7.0
2022-08-15,NVDA,BUY,1523,19.0040001314,28943.092200122202,,,,
2022-08-22,NVDA,SELL,1523,17.008939588,,25904.614992524002,-3038.4772075982,-10.4981084487765,7.0
2022-08-22,NVDA,BUY,1657,17.008939588,28183.812897316002,,,,
2022-08-29,NVDA,SELL,1657,15.777753577,,26143.737677089,-2040.0752202270014,-7.238464247757196,7.0
2022-08-29,NVDA,BUY,1754,15.777753577,27674.179774058,,,,
2022-09-06,NVDA,SELL,1754,13.445190299,,23582.863784446,-4091.3159896120014,-14.783874438248873,8.0
2022-09-06,NVDA,BUY,1982,13.445190299,26648.367172618,,,,
2022-09-12,NVDA,SELL,1982,14.4878847404,,28714.9875554728,2066.6203828547987,7.755148259058495,6.0
2022-09-12,NVDA,BUY,1875,14.4878847404,27164.78388825,,,,
2022-09-19,NVDA,SELL,1875,13.3662098308,,25061.643432750003,-2103.140455499997,-7.742157876726943,7.0
2022-09-19,NVDA,BUY,1993,13.3662098308,26638.856192784402,,,,
2022-09-19,MSFT,BUY,111,238.6026900146,26484.8985916206,,,,
2022-09-26,NVDA,SELL,1993,12.2135714999,,24341.6479993007,-2297.2081934837006,-8.623524136542843,7.0
2022-09-26,MSFT,SELL,111,231.7037818746,,25719.1197880806,-765.7788035400008,-2.891379028282482,7.0
2022-09-26,NVDA,BUY,2118,12.2135714999,25868.3444367882,,,,
2022-09-26,MSFT,BUY,111,231.7037818746,25719.1197880806,,,,
2022-09-29,AAPL,BUY,184,140.1440079143,25786.4974562312,,,,
2022-10-03,NVDA,SELL,2118,12.4972363924,,26469.1466791032,600.8022423149996,2.322538436053055,7.0
2022-10-03,MSFT,SELL,111,234.9141648704,,26075.472300614398,356.3525125337983,1.385554853626634,7.0
2022-10-03,NVDA,BUY,2089,12.4972363924,26106.7268237236,,,,
2022-10-03,MSFT,BUY,111,234.9141648704,26075.472300614398,,,,
2022-10-04,AAPL,SELL,184,143.7046571889,,26441.6569227576,655.1594665263983,2.540707467690935,5.0
2022-10-04,AAPL,BUY,186,143.7046571889,26729.0662371354,,,,
2022-10-10,NVDA,SELL,2089,11.6562299152,,24349.864292852802,-1756.862530870796,-6.729539642151955,7.0
2022-10-10,MSFT,SELL,111,223.7022193925,,24830.946352567502,-1244.5259480468958,-4.772783916238301,7.0
2022-10-10,AAPL,SELL,186,138.117782084,,25689.907467623998,-1039.158769511403,-3.8877481176939495,6.0
2022-10-10,AAPL,BUY,182,138.117782084,25137.436339288,,,,
2022-10-10,NVDA,BUY,2167,11.6562299152,25259.050226238403,,,,
2022-10-10,MSFT,BUY,112,223.7022193925,25054.648571960002,,,,
2022-10-17,AAPL,SELL,182,140.0751555803,,25493.678315614598,356.24197632659707,1.4171770403245867,7.0
2022-10-17,NVDA,SELL,2167,11.8739726849,,25730.8988081783,471.84858193989567,1.8680377041641691,7.0
2022-10-17,MSFT,SELL,112,231.7818458988,,25959.5667406656,904.918168705597,3.6117775354404267,7.0
2022-10-17,AAPL,BUY,183,140.0751555803,25633.753471194897,,,,
2022-10-17,NVDA,BUY,2164,11.8739726849,25695.2768901236,,,,
2022-10-17,MSFT,BUY,110,231.7818458988,25496.003048868,,,,
2022-10-19,TSLA,BUY,116,222.04,25756.64,,,,
2022-10-24,AAPL,SELL,183,146.9997331751,,26900.9511710433,1267.1976998484024,4.943473070661987,7.0
2022-10-24,NVDA,SELL,2164,12.5841337363,,27232.0654053532,1536.7885152296003,5.980820996018494,7.0
2022-10-24,MSFT,SELL,110,241.266624841,,26539.328732510003,1043.3256836420042,4.092114680258972,7.0
2022-10-24,TSLA,SELL,116,211.25,,24505.0,-1251.6399999999994,-4.859484777517561,5.0
2022-10-24,AAPL,BUY,179,146.9997331751,26312.9522383429,,,,
2022-10-24,TSLA,BUY,124,211.25,26195.0,,,,
2022-10-24,NVDA,BUY,2094,12.5841337363,26351.1760438122,,,,
2022-10-24,MSFT,BUY,109,241.266624841,26298.062107669,,,,
2022-10-31,AAPL,SELL,179,150.8259557382,,26997.8460771378,684.893838794902,2.6028772164792744,7.0
2022-10-31,TSLA,SELL,124,227.54,,28214.96,2019.9599999999991,7.711242603550292,7.0
2022-10-31,NVDA,SELL,2094,13.4810741359,,28229.3692405746,1878.1931967624005,7.12754980513835,7.0
2022-10-31,MSFT,SELL,109,226.5125242642,,24689.8651447978,-1608.1969628711995,-6.115267947451611,7.0
2022-10-31,AAPL,BUY,179,150.8259557382,26997.8460771378,,,,
2022-10-31,TSLA,BUY,119,227.54,27077.26,,,,
2022-10-31,NVDA,BUY,2009,13.4810741359,27083.4779390231,,,,
2022-10-31,MSFT,BUY,119,226.5125242642,26954.9903874398,,,,
2022-11-07,AAPL,SELL,179,136.8694868369,,24499.6381438051,-2498.207933332702,-9.253360161380519,7.0
2022-11-07,TSLA,SELL,119,197.08,,23452.52,-3624.739999999998,-13.386657291025744,7.0
2022-11-07,NVDA,SELL,2009,14.2841254514,,28696.808031862598,1613.3300928394965,5.956879306534483,7.0
2022-11-07,MSFT,SELL,119,222.3556149748,,26460.3181820012,-494.67220543860094,-1.835178563703375,7.0
2022-11-07,AAPL,BUY,188,136.8694868369,25731.4635253372,,,,
2022-11-07,TSLA,BUY,131,197.08,25817.480000000003,,,,
2022-11-07,NVDA,BUY,1809,14.2841254514,25839.9829415826,,,,
2022-11-07,MSFT,BUY,116,222.3556149748,25793.2513370768,,,,
2022-11-14,AAPL,SELL,188,146.0913296011,,27465.1699650068,1733.7064396696005,6.737690757319181,7.0
2022-11-14,TSLA,SELL,131,190.95,,25014.449999999997,-803.0300000000061,-3.11041201542522,7.0
2022-11-14,NVDA,SELL,1809,16.2757726194,,29442.8726684946,3602.8897269120025,13.943080903177021,7.0
2022-11-14,MSFT,SELL,116,235.7045631156,,27341.7293214096,1548.4779843327997,6.003423004322536,7.0
2022-11-14,AAPL,BUY,187,146.0913296011,27319.0786354057,,,,
2022-11-14,TSLA,BUY,143,190.95,27305.85,,,,
2022-11-14,NVDA,BUY,1681,16.2757726194,27359.573773211403,,,,
2022-11-14,MSFT,BUY,116,235.7045631156,27341.7293214096,,,,
2022-11-21,AAPL,SELL,187,145.8253149059,,27269.3338874033,-49.74474800240205,-0.18208794178706422,7.0
2022-11-21,TSLA,SELL,143,167.87,,24005.41,-3300.4399999999987,-12.086933752291168,7.0
2022-11-21,NVDA,SELL,1681,15.2989266163,,25717.4956420003,-1642.078131211103,-6.001841055063923,7.0
2022-11-21,MSFT,SELL,116,236.8568858666,,27475.3987605256,133.66943911600174,0.4888843625971143,7.0
2022-11-21,AAPL,BUY,179,145.8253149059,26102.7313681561,,,,
2022-11-21,TSLA,BUY,155,167.87,26019.850000000002,,,,
2022-11-21,NVDA,BUY,1709,15.2989266163,26145.8655872567,,,,
2022-11-21,MSFT,BUY,110,236.8568858666,26054.257445326002,,,,
2022-11-28,AAPL,SELL,179,142.0912567781,,25434.334963279896,-668.3964048762027,-2.5606377947543413,7.0
2022-11-28,TSLA,SELL,155,182.92,,28352.6,2332.7499999999964,8.965270745219504,7.0
2022-11-28,NVDA,SELL,1709,15.8083248388,,27016.4271495092,870.5615622525002,3.3296337401688776,7.0
2022-11-28,MSFT,SELL,110,236.5731077344,,26023.041850784,-31.21559454200178,-0.1198099566165195,7.0
2022-11-28,AAPL,BUY,188,142.0912567781,26713.1562742828,,,,
2022-11-28,TSLA,BUY,146,182.92,26706.32,,,,
2022-11-28,NVDA,BUY,1693,15.8083248388,26763.4939520884,,,,
2022-12-05,AAPL,SELL,188,144.465684242,,27159.548637496002,446.39236321320277,1.6710581057130753,7.0
2022-12-05,TSLA,SELL,146,182.45,,26637.699999999997,-68.62000000000262,-0.25694292586923184,7.0
2022-12-05,NVDA,SELL,1693,16.5943223187,,28094.187685559104,1330.6937334707036,4.972047879297407,7.0
2022-12-05,TSLA,BUY,149,182.45,27185.05,,,,
2022-12-05,NVDA,BUY,1639,16.5943223187,27198.0942803493,,,,
2022-12-12,TSLA,SELL,149,167.82,,25005.18,-2179.869999999999,-8.018635242532199,7.0
2022-12-12,NVDA,SELL,1639,17.5184492389,,28712.7383025571,1514.6440222077981,5.5689343767814385,7.0
2022-12-12,AAPL,BUY,189,142.3572714733,26905.5243084537,,,,
2022-12-12,TSLA,BUY,161,167.82,27019.02,,,,
2022-12-12,NVDA,BUY,1543,17.5184492389,27030.9671756227,,,,
2022-12-19,AAPL,SELL,189,130.4161673812,,24648.6556350468,-2256.868673406898,-8.388123745642039,7.0
2022-12-19,TSLA,SELL,161,149.87,,24129.07,-2889.9500000000007,-10.695983792158259,7.0
2022-12-19,NVDA,SELL,1543,16.2386583364,,25056.249813065202,-1974.7173625574978,-7.3053892216566965,7.0
2022-12-19,AAPL,BUY,193,130.4161673812,25170.320304571604,,,,
2022-12-19,TSLA,BUY,168,149.87,25178.16,,,,
2022-12-19,NVDA,BUY,1555,16.2386583364,25251.113713102,,,,
2022-12-27,AAPL,SELL,193,128.1107066902,,24725.3663912086,-444.95391336300236,-1.7677721537861635,8.0
2022-12-27,TSLA,SELL,168,109.1,,18328.8,-6849.360000000001,-27.203576432908527,8.0
2022-12-27,NVDA,SELL,1555,14.1076716112,,21937.429355416,-3313.684357686001,-13.122923587986671,8.0
2022-12-27,AAPL,BUY,176,128.1107066902,22547.4843774752,,,,
2022-12-27,TSLA,BUY,207,109.1,22583.699999999997,,,,
2022-12-27,NVDA,BUY,1602,14.1076716112,22600.4899211424,,,,
2022-12-29,MSFT,BUY,96,235.8391987718,22640.563082092798,,,,
2022-12-31,AAPL,SELL,176,128.0121827291,,22530.1441603216,-17.34021715359995,-0.07690532949619303,4.0
2022-12-31,TSLA,SELL,207,123.18,,25498.260000000002,2914.560000000005,12.905591200733285,4.0
2022-12-31,NVDA,SELL,1602,14.6002062833,,23389.5304658466,789.0405447041994,3.4912541606722627,4.0
2022-12-31,MSFT,SELL,96,234.6747298845,,22528.774068912,-111.78901318079807,-0.49375544581405195,2.0
