date,adjopen,adjhigh,adjlow,adjclose,adjvolume,ticker
2018-01-03,79.2875007148,79.7020879251,79.2045832727,79.5546791392,24173064,MSFT
2018-01-04,79.7757923181,80.7615885738,79.7573662199,80.2548708723,21145985,MSFT
2018-01-05,80.7615885738,81.4525672577,80.5496884441,81.2498801771,22526563,MSFT
2018-01-08,81.2590932262,81.6091890927,80.7063102791,81.3327976191,20293930,MSFT
2018-01-09,81.6736804365,81.7473848295,80.9458495562,81.2775193244,19390427,MSFT
2018-01-10,80.9458495562,81.2498801771,80.5312623458,80.9089973597,18129153,MSFT
2018-01-11,81.1946018824,81.1946018824,80.3746405108,81.1485366368,16529868,MSFT
2018-01-12,81.6921065348,82.7147549869,81.4894194542,82.5489201028,24000439,MSFT
2018-01-16,83.0095725587,83.6452729479,81.0840452929,81.397288963,35945428,MSFT
2018-01-17,82.0698415486,83.1754074429,81.7658109277,83.0464247552,24659472,MSFT
2018-01-18,82.7331810852,83.5347163585,82.6041983975,83.0095725587,22931303,MSFT
2018-01-19,83.0464247552,83.4794380638,82.6041983975,82.9174420675,34896964,MSFT
2018-01-22,82.9174420675,84.4099560248,82.6779027905,84.4007429756,23190700,MSFT
2018-01-23,84.6679214001,85.0364433648,84.3362516318,84.6679214001,22283365,MSFT
2018-01-24,85.2667695928,86.0775179152,84.3731038283,84.5942170071,32107765,MSFT
2018-01-25,85.1930651998,85.902469982,84.6955605474,85.0640825122,23983094,MSFT
2018-01-26,85.7919133926,86.6579400097,85.2944087401,86.6579400097,26348999,MSFT
2018-01-29,87.6529493145,87.9385538372,86.3446963397,86.528957322,30409620,MSFT
2018-01-30,85.9577482767,86.289418045,84.8521823825,85.441817526,34153798,MSFT
2018-01-31,86.372335487,87.8924885916,86.1512223082,87.533179676,44284284,MSFT
2018-02-01,87.3304925954,88.5097628825,86.215713652,86.8422009921,46645657,MSFT
2018-02-02,86.2709919467,86.5750225676,84.2993994353,84.5573648107,47076959,MSFT
2018-02-05,83.4333728182,85.902469982,81.0748322438,81.0748322438,42253469,MSFT
2018-02-06,80.0521837917,84.2809733371,78.5412437362,84.1427776003,66157030,MSFT
2018-02-07,83.3688814744,84.5481517615,82.1803981381,82.5581331519,40340551,MSFT
2018-02-08,82.6502636431,82.8068854781,78.0898043294,78.3201305574,47485202,MSFT
2018-02-09,79.5086138937,81.9316458119,77.2329907614,81.240667128,57408480,MSFT
2018-02-12,81.7565978786,82.7147549869,81.0103409,82.1159067942,35501368,MSFT
2018-02-13,81.9316458119,82.9174420675,80.8905712614,82.7608202325,26200053,MSFT
2018-02-14,81.9218453433,84.2172489865,81.8292887448,84.0506471091,34314101,MSFT
2018-02-15,84.4208735032,85.8184781407,83.874789572,85.7629441816,27407914,MSFT
2018-02-16,85.5685753247,86.5404196091,84.9669574344,85.1520706314,30188535,MSFT
2018-02-20,84.6707763192,86.1331705757,84.2357603062,85.8184781407,30107057,MSFT
2018-02-21,86.0591252969,86.4108403712,84.680031979,84.680031979,26081953,MSFT
2018-02-22,85.1983489307,85.8277338006,84.559708401,84.9021678154,22723756,MSFT
2018-02-23,86.6329762076,87.0679922206,85.4852743861,87.0587365608,25779955,MSFT
2018-02-26,87.3734289957,88.3452732801,87.234594098,88.3175063006,29760276,MSFT
2018-02-27,88.6136874158,88.7062440143,87.1883157987,87.1883157987,25540755,MSFT
2018-02-28,87.7806780292,88.5859204362,86.6607431872,86.7903224251,29314525,MSFT
2018-03-01,86.9939469418,87.5307752132,85.0039800738,85.9388017188,37135561,MSFT
2018-03-02,84.7633329177,86.2164715143,84.0969254084,86.1239149158,32830389,MSFT
2018-03-05,85.4667630664,87.2531054177,85.3927177876,86.669998847,23901578,MSFT
2018-03-06,87.3178950366,87.4567299344,86.0221026574,86.3738177318,22175776,MSFT
2018-03-07,86.2257271742,86.9476686426,85.550064005,86.8736233638,26716127,MSFT
2018-03-08,87.2531054177,88.0213251853,86.7903224251,87.4011959753,24861307,MSFT
2018-03-09,88.1971827225,89.3541402039,87.9287685868,89.3541402039,36145524,MSFT
2018-03-12,89.3171175645,89.9742694139,88.8913572113,89.5670203805,25333720,MSFT
2018-03-13,89.7799005571,90.0020363935,86.9754356221,87.3826846556,34445391,MSFT
2018-03-14,88.039836505,88.3082506407,86.5404196091,86.8643677039,31576898,MSFT
2018-03-15,86.5681865887,87.5400308731,85.9202903991,87.169804479,26279014,MSFT
2018-03-16,87.6325874716,88.2804836612,86.9291573229,87.5585421928,47329521,MSFT
2018-03-19,86.7625554455,86.9106460032,85.2538828898,85.9758243582,31752589,MSFT
2018-03-20,86.1239149158,86.7903224251,86.0776366166,86.1979601946,21787780,MSFT
2018-03-21,86.0128469976,87.0494809009,85.3464394883,85.5963423043,23753263,MSFT
2018-03-22,84.4764074623,84.9206791351,82.9862462262,83.1065698043,37578166,MSFT
2018-03-23,82.8381556686,83.7266990143,80.5982859846,80.6908425831,42159397,MSFT
2018-03-26,83.8655339121,87.0032026017,83.6711650552,86.799578085,55031149,MSFT
2018-03-27,87.8732346277,88.0583478247,81.9218453433,82.8103886891,53704562,MSFT
2018-03-28,83.1343367839,84.4393848229,82.255049098,82.7363434103,52501146,MSFT
2018-03-29,83.4675405385,85.4204847671,81.820033085,84.4764074623,45867548,MSFT
2018-04-02,83.7359546742,84.1154367281,80.9962793582,81.9311010032,48515417,MSFT
2018-04-03,82.9122009474,83.3472169604,81.3479944326,83.0325245255,37213837,MSFT
2018-04-04,81.3109717932,85.8555007801,81.1999038749,85.4575074065,35559956,MSFT
2018-04-05,85.5593196649,86.1424262355,84.5967310404,85.5037857058,29771881,MSFT
2018-04-06,84.680031979,85.5778309846,82.8196443489,83.5138188378,38026000,MSFT
2018-04-09,84.2635272857,86.234982834,83.874789572,84.0136244697,31533943,MSFT
2018-04-10,85.5130413656,86.3367950924,84.8188668768,85.9665686983,26939883,MSFT
2018-04-11,85.1613262913,86.3460507522,84.6707763192,85.0224913935,24872110,MSFT
2018-04-12,85.550064005,87.1512931593,85.550064005,86.6144648879,26758879,MSFT
2018-04-13,87.0494809009,87.169804479,85.5593196649,86.1516818954,23346063,MSFT
2018-04-16,87.0679922206,87.6140761519,86.4663743303,87.1605488191,20288083,MSFT
2018-04-17,87.9287685868,89.3541402039,87.8177006686,88.9191241909,26771000,MSFT
2018-04-18,89.0579590887,89.5207420812,88.4100628991,89.2615836054,21043287,MSFT
2018-04-19,89.2615836054,89.844690176,88.2434610217,88.9561468303,23552541,MSFT
2018-04-20,88.7710336333,88.9561468303,87.0494809009,87.9287685868,31154377,MSFT
2018-04-23,88.6136874158,89.1227487076,87.5863091723,88.2527166816,22331829,MSFT
2018-04-24,89.0764704084,89.2893505849,85.5315526853,86.1887045348,34524799,MSFT
2018-04-25,86.3553064121,86.3553064121,83.560097137,85.4389960868,33729257,MSFT
2018-04-26,86.5866979084,88.0676034846,86.1701932151,87.2438497578,42529043,MSFT
2018-04-27,90.3352401481,90.6129099437,86.919901663,88.6877326946,48272780,MSFT
2018-04-30,89.159771347,89.224560966,86.2164715143,86.5589309288,41523605,MSFT
2018-05-01,86.2720054734,88.1971827225,85.8832677597,87.9287685868,31408927,MSFT
2018-05-02,87.919512927,88.0861148043,86.2534941537,86.549675269,27471002,MSFT
2018-05-03,86.0406139771,87.8639789678,85.5685753247,87.0679922206,31142497,MSFT
2018-05-04,86.3738177318,88.2712280013,86.0035913377,88.0768591444,22531325,MSFT
2018-05-07,88.0861148043,89.5114864214,88.0213251853,89.0579590887,24242019,MSFT
2018-05-08,88.7154996742,89.0024251295,87.9843025459,88.6784770348,23484589,MSFT
2018-05-09,88.8635902318,89.7521335775,87.9750468861,89.7243665979,27327410,MSFT
2018-05-10,90.2056609102,90.6591882429,89.8261788563,90.6221656035,22388119,MSFT
2018-05-11,90.5203533452,90.5851429641,89.8169231965,90.4277967466,16778316,MSFT
2018-05-14,90.6314212634,91.3441070719,90.0668260124,90.7332335217,19454124,MSFT
2018-05-15,90.0020363935,90.5666316444,89.1690270069,90.0760816723,24594010,MSFT
2018-05-16,90.5026823231,90.5398650192,89.8148024452,90.3074731686,17384742,MSFT
2018-05-17,89.9449418815,90.6700044556,89.0804441971,89.405792788,17246716,MSFT
2018-05-18,89.2477663295,90.10296834,89.2477663295,89.5731149205,17865840,MSFT
2018-05-21,90.1680380582,91.1069011349,89.9821245776,90.7257784998,19422467,MSFT
2018-05-22,90.800143892,91.2556319193,90.3539515387,90.6328217595,15441189,MSFT
2018-05-23,89.8984635114,91.7761896648,89.5359322244,91.7111199466,21251222,MSFT
2018-05-24,91.7761896648,91.9713988193,89.9914202517,91.3857713557,26649287,MSFT
2018-05-25,91.3764756816,92.0085815154,90.9674660245,91.4322497258,18363918,MSFT
2018-05-29,90.9488746764,91.9156247752,90.3818385608,91.1069011349,28670981,MSFT
2018-05-30,91.3857713557,92.2595647142,91.0139443946,91.9806944934,22158528,MSFT
2018-05-31,92.2967474103,92.9474445921,91.6646415765,91.8784420791,34140891,MSFT
2018-06-01,92.2874517362,93.7561682324,92.1851993219,93.6910985143,28655624,MSFT
2018-06-04,94.1279951935,94.6857356351,93.7468725584,94.5091178286,27281623,MSFT
2018-06-05,94.8158750715,95.1226323144,94.3789783922,94.992492878,23514402,MSFT
2018-06-06,95.2620674248,95.3736155131,94.7229183312,95.2713630988,21122917,MSFT
2018-06-07,95.4200938832,95.4572765793,93.3099758792,93.7747595805,28232197,MSFT
2018-06-08,93.9699687351,94.7693967013,93.4587066636,94.4719351325,22165128,MSFT
2018-06-11,93.8956033428,94.4347524364,93.5795504259,93.932786039,23490894,MSFT
2018-06-12,93.9792644091,94.304613,93.6539158182,94.1744735636,18325228,MSFT
2018-06-13,94.5555961987,94.8251707455,93.4772980116,93.7468725584,29492875,MSFT
2018-06-14,94.4905264805,94.8437620936,93.8863076688,94.2767259779,25691811,MSFT
2018-06-15,94.3603870442,94.3789783922,93.0218099843,93.0775840285,65738585,MSFT
2018-06-18,92.9660359402,93.9885600831,92.4175911726,93.7561682324,23586037,MSFT
2018-06-19,92.6313916752,93.8863076688,92.4919565648,93.7561682324,28653087,MSFT
2018-06-20,94.2302476078,95.2992501209,93.9978557571,94.6950313091,26180792,MSFT
2018-06-21,94.8902404637,95.2434760767,93.7747595805,94.0164471052,23198188,MSFT
2018-06-22,93.3378629012,93.6725071662,92.6128003272,93.3378629012,38923105,MSFT
2018-06-25,92.9567402662,93.0589926805,90.446908279,91.4601367479,35433333,MSFT
2018-06-26,91.859850731,93.0311056584,91.7947810128,92.1015382557,26897244,MSFT
2018-06-27,92.566321957,92.9753316142,90.5398650192,90.6700044556,31298386,MSFT
2018-06-28,90.5212736712,92.1294252778,90.4097255829,91.6832329245,26650671,MSFT
2018-06-29,91.9621031453,92.8730791999,91.4043627037,91.6646415765,28053214,MSFT
2018-07-02,91.1905622011,93.0125143103,91.0976054608,92.9660359402,19564521,MSFT
2018-07-03,93.4029326194,93.5423677298,91.9713988193,92.0736512336,14670275,MSFT
2018-07-05,92.4919565648,92.8823748739,92.0550598856,92.7336440895,18977402,MSFT
2018-07-06,92.8544878519,94.286021652,92.6499830233,94.0350384532,19234627,MSFT
2018-07-09,94.4905264805,95.0482669221,94.1186995195,94.6764399611,18211980,MSFT
2018-07-10,94.8158750715,95.2899544468,94.6857356351,94.9274231598,19293140,MSFT
2018-07-11,94.0257427792,95.1319279884,93.9792644091,94.7972837234,19644648,MSFT
