date,ticker,action,shares,price,cost,proceeds,pnl,pnl_pct,hold_days
2023-11-06,AAPL,BUY,146,177.3384724509,25891.416977831403,,,,
2023-11-06,NVDA,BUY,568,45.7244335386,25971.478249924803,,,,
2023-11-08,TSLA,SELL,117,222.11,,25986.870000000003,251.5500000000029,0.9774504455355545,5.0
2023-11-08,TSLA,BUY,118,222.11,26208.980000000003,,,,
2023-11-13,AAPL,SELL,146,183.0851175017,,26730.427155248202,839.0101774167997,3.240495404848534,7.0
2023-11-13,NVDA,SELL,568,48.591767582,,27600.123986576,1628.6457366511968,6.270901182361137,7.0
2023-11-13,TSLA,SELL,118,223.71,,26397.780000000002,188.79999999999927,0.7203637837107714,5.0
2023-11-13,AAPL,BUY,146,183.0851175017,26730.427155248202,,,,
2023-11-13,TSLA,BUY,119,223.71,26621.49,,,,
2023-11-13,NVDA,BUY,550,48.591767582,26725.4721701,,,,
2023-11-20,AAPL,SELL,146,189.6734077149,,27692.317526375402,961.8903711271996,3.598484848523432,7.0
2023-11-20,TSLA,SELL,119,235.6,,28036.399999999998,1414.9099999999962,5.314916633141114,7.0
2023-11-20,NVDA,SELL,550,50.3797287545,,27708.850814975,983.3786448749997,3.6795557384957474,7.0
2023-11-20,TSLA,BUY,117,235.6,27565.2,,,,
2023-11-27,TSLA,SELL,117,236.08,,27621.36,56.159999999999854,0.20373514431240158,7.0
2023-12-07,NVDA,BUY,592,46.572943121,27571.182327632,,,,
2023-12-12,NVDA,SELL,592,47.6334181114,,28198.983521948798,627.8011943167985,2.2770194867109907,5.0
2023-12-12,NVDA,BUY,583,47.6334181114,27770.2827589462,,,,
2023-12-18,NVDA,SELL,583,50.0522206342,,29180.4446297386,1410.161870792399,5.077952871538971,6.0
2023-12-18,NVDA,BUY,561,50.0522206342,28079.2957757862,,,,
2023-12-26,NVDA,SELL,561,49.2546155047,,27631.8392981367,-447.456477649499,-1.5935459394083435,8.0
2023-12-26,NVDA,BUY,568,49.2546155047,27976.6216066696,,,,
2023-12-31,NVDA,SELL,568,49.4974952622,,28114.577308929598,137.95570225999836,0.49311065574519164,5.0
